"book_num"|"verse_num"|"line_str"
1|341|The secret is concealed in a hundred coverings: its outward form is (in agreement) with thee, (but) the inward (reality) is (in) disagreement.”
1|342|The king said to him: “Tell (me), then, what is the (best) plan? What is the remedy against that deceit and imposture?—
1|343|So that there may not remain a single Christian in the world, neither one whose religion is manifest nor one who is concealed.”
1|344|“O king,” said he, “cut off my ears and hands, rip my nose and lips by bitter (cruel) decree;
1|345|Then bring me under the gallows, that an intercessor may plead for me.
1|346|Do this deed in the place for (public) proclamation, on a highway where roads run in four directions.
1|347|Then banish me from thy presence to a distant land, that I may cast mischief and confusion amongst them.
1|348|Then I will say (to them), ‘I am secretly a Christian. O God who knowest (all) things hidden, Thou knowest me.
1|349|The king was informed of my (Christian) faith and from bigotry sought to take my life.
1|350|I wished to hide my religion from the king and profess his religion,
1|351|(But) the king got a scent of my inmost beliefs, and my words were suspected (when I stood) before the king.
1|352|He said, “Your words are like a needle in bread (specious but pernicious); there is a window between my heart and yours.
1|353|Through that window I have seen your (real) state: I see your state and will not heed your words.”
1|354|Had not the spirit of Jesus been my aid, he would in Jewish fashion have torn me to pieces.
1|355|For Jesus' sake I would yield my life and give my head and lay on myself (confess) myriads of obligations to him.
1|356|I do not grudge Jesus my life, but full well am I versed in the knowledge of his religion.
1|357|Grief was coming over me (it seemed to me a pity) that that holy religion should perish amongst those who are ignorant (of it).
1|358|Thanks be to God and to Jesus that I have become a guide to the true faith.
1|359|I have escaped from Jews and Judaism so (entirely) that I have bound my waist with a (Christian) girdle.
1|360|The (present) epoch is the epoch of Jesus. O men, hearken with your souls unto the mysteries of his religion!’”
1|361|The king did to him that deed (mutilation) which he had proposed: the people remained in amazement at that hidden (mysterious) plot.
1|362|He (the king) drove him away to the Christians. After that, he (the vizier) began to proselytise.
1|363|Myriads of Christian men gathered round him, little by little, in his abode,
1|364|(While) he secretly expounded to them the mysteries of Gospel and girdle and prayer.
1|365|Outwardly he was a preacher of (religious) ordinances, but inwardly he was (as) the whistle and snare (of the fowler).
1|366|On this account some Companions (of Mohammed) begged of the Prophet (that he would acquaint them with) the deceitfulness of the ghoul-like soul,
1|367|Saying, “What of hidden selfish interests does it mingle in acts of worship and in pure spiritual devotion?”
1|368|They were not seeking from him excellence of piety; they were inquiring where lay the outward defect.
1|369|Hair by hair, speck by speck, they were recognising the deceitfulness of the fleshly soul as (plainly as the difference of) the rose from parsley.
1|370|Even the hair-splitters (the most scrupulous) of the Companions used to become distraught in spirit at the (Prophet's) admonition to them (the inquirers).
1|371|The Christians all gave their hearts to him: what (how great), indeed, is the strength of the (blind) conformity of the vulgar!
1|372|They planted love of him within their breasts, they were regarding him as the vicar of Jesus.
1|373|He inwardly (in reality) was the accursed one-eyed Antichrist. O God, do Thou (hear and) answer the cry (of those in trouble) —what a good helper art Thou!
1|374|O God, there are myriads of snares and baits, and we are as greedy foodless birds.
1|375|From moment to moment we are caught in a fresh snare, though we become, each one, (like) a falcon or a Símurgh.
1|376|Every moment Thou art delivering us, and again we are going to a snare, O Thou who art without want!
1|377|We are putting corn in this barn, (and then) we are losing the corn that has been garnered.
1|378|(Why), after all, do not we consider with intelligent mind that this damage to the corn arises from the deceitfulness of the mouse?
1|379|Since the mouse has made a hole in our barn, and our barn has been ravaged by its guile,
1|380|O soul, in the first place avert the mischief of the mouse, and then show fervour (zeal) in garnering the corn.
1|381|Hear (one) of the sayings related from the Chiefest of the Chief (the Prophet): “No prayer is complete without ‘presence’ (concentration of the mind on God).”
1|382|If there is no thievish mouse in our barn, where is the corn of forty years' works (of devotion)?
1|383|Why is the daily sincerity (of our devotions) not being stored, bit by bit, in this barn of ours?
1|384|Many a star (spark) of fire shot forth from the iron (of good works), and that burning heart received (it) and drew (it) in;
1|385|But in the darkness a hidden thief is laying his finger upon the stars,
1|386|Extinguishing the stars one by one, that no lamp may shine from the (spiritual) sky.
1|387|Though there be thousands of snares at our feet, when Thou art with us there is not any trouble.
1|388|Every night Thou freest the spirits from the body's snare, and dost erase (the impressions on) the tablets (of the mind).
1|389|The spirits are set free every night from this cage, independent, neither ruling nor ruled by anyone.
1|390|At night prisoners are unconscious of their prison, at night governors are unconscious of their power.
1|391|There is no sorrow, no thought of gain or loss, no fancy of this person or that person.
1|392|This is the state of the ‘árif (gnostic), even without sleep: God said, (Thou wouldst deem them awake) whilst they slept. Shy not at this.
1|393|He is asleep, day and night, to the affairs of the world, like a pen in the hand of the Lord's control.
1|394|One who sees not the hand in the writing thinks (that) the act (of writing proceeds) from the pen by means of movement.
1|395|He (God) hath shown forth some part of this state of the ‘árif, (inasmuch as) the intellect too is carried off (overtaken) by sleep of the senses.
